,Threshold,FP Rate,TP Rate,FAR,FRR,Accuracy
247,0.495,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
248,0.497,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
249,0.499,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
250,0.501,0.0,0.0,0.0,1.0,50.0
251,0.503,0.0,0.0,0.0,1.0,50.0
252,0.505,0.0,0.0,0.0,1.0,50.0
253,0.507,0.0,0.0,0.0,1.0,50.0
254,0.509,0.0,0.0,0.0,1.0,50.0
255,0.511,0.0,0.0,0.0,1.0,50.0
256,0.513,0.0,0.0,0.0,1.0,50.0
257,0.515,0.0,0.0,0.0,1.0,50.0
